source_image,patch_file,idx,cx,cy,x0,y0,x1,y1,score,edge_density
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__013__cx708_cy804__s3075.7813__ed0.1607.jpg,13,708,804,576,672,841,937,3075.781327707635,0.16068351726593094
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__014__cx132_cy420__s2634.6625__ed0.0703.jpg,14,132,420,0,288,265,553,2634.662467990129,0.07025987896048416
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__015__cx996_cy996__s2071.9356__ed0.0795.jpg,15,996,996,864,864,1129,1129,2071.935580157733,0.07953008187967248
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__016__cx1092_cy516__s2026.7872__ed0.1751.jpg,16,1092,516,960,384,1225,649,2026.787232955452,0.17512281950872197
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__017__cx228_cy228__s2012.3497__ed0.0503.jpg,17,228,228,96,96,361,361,2012.3497415776947,0.05030971876112496
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__018__cx708_cy132__s1831.8310__ed0.1643.jpg,18,708,132,576,0,841,265,1831.830975151388,0.16425774296902812
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__019__cx1284_cy516__s1756.4512__ed0.1207.jpg,19,1284,516,1152,384,1417,649,1756.4511948274449,0.1206692773228907
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__020__cx900_cy132__s1612.3002__ed0.1572.jpg,20,900,132,768,0,1033,265,1612.300213909417,0.15715201139195442
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__021__cx420_cy132__s1578.5930__ed0.0691.jpg,21,420,132,288,0,553,265,1578.5930160738644,0.06914916340334638
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__022__cx708_cy612__s1307.9057__ed0.1049.jpg,22,708,612,576,480,841,745,1307.9057418836164,0.10494838020647917
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__023__cx708_cy996__s1297.6096__ed0.0812.jpg,23,708,996,576,864,841,1129,1297.6096175751882,0.08118191527233891
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__024__cx1380_cy132__s1285.5532__ed0.0774.jpg,24,1380,132,1248,0,1513,265,1285.5532254555146,0.07740833036667853
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__025__cx1092_cy132__s1246.1037__ed0.1417.jpg,25,1092,132,960,0,1225,265,1246.1037028200226,0.14174439302242792
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__026__cx708_cy324__s1144.4442__ed0.1668.jpg,26,708,324,576,192,841,457,1144.4441587750916,0.1668494126023496
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__027__cx900_cy708__s1082.3757__ed0.0910.jpg,27,900,708,768,576,1033,841,1082.375746065518,0.09099323602705589
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__028__cx900_cy516__s958.9162__ed0.1563.jpg,28,900,516,768,384,1033,649,958.9161554274033,0.15632609469562123
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__029__cx516_cy420__s894.0170__ed0.0927.jpg,29,516,420,384,288,649,553,894.0169831162202,0.0927305090779637
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__030__cx1380_cy324__s837.7342__ed0.0697.jpg,30,1380,324,1248,192,1513,457,837.7341553270817,0.06970452118191527
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__031__cx900_cy324__s775.6306__ed0.1313.jpg,31,900,324,768,192,1033,457,775.6306270126952,0.13129227483090067
data/raw/051f814a-53d6-47b9-8054-addf4a0b9232.JPG,data/interim/roi_dump/patches/051f814a-53d6-47b9-8054-addf4a0b9232__032__cx1188_cy324__s691.2448__ed0.0923.jpg,32,1188,324,1056,192,1321,457,691.2447542538866,0.09226059095763617
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__000__cx324_cy804__s8690.2140__ed0.3080.jpg,0,324,804,192,672,457,937,8690.213966377603,0.30796724813100745
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__001__cx996_cy804__s7222.9557__ed0.2789.jpg,1,996,804,864,672,1129,937,7222.955698512029,0.2788892844428622
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__002__cx132_cy708__s5882.7600__ed0.2748.jpg,2,132,708,0,576,265,841,5882.760022930102,0.27484514061943754
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__003__cx1380_cy516__s5186.4630__ed0.2195.jpg,3,1380,516,1248,384,1513,649,5186.463044368662,0.21950872196511215
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__004__cx1188_cy804__s4737.0517__ed0.1939.jpg,4,1188,804,1056,672,1321,937,4737.051734687993,0.1939195443218227
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__005__cx804_cy708__s4471.1964__ed0.1841.jpg,5,804,708,672,576,937,841,4471.196408556425,0.1840939836240655
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__006__cx516_cy900__s4139.5819__ed0.2096.jpg,6,516,900,384,768,649,1033,4139.58194727794,0.20961196155215378
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__007__cx324_cy612__s3849.1924__ed0.1825.jpg,7,324,612,192,480,457,745,3849.1924367317697,0.18247063011747952
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__008__cx1380_cy324__s3824.7768__ed0.1942.jpg,8,1380,324,1248,192,1513,457,3824.7768325430807,0.1941616233535066
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__009__cx324_cy996__s3325.7402__ed0.0858.jpg,9,324,996,192,864,457,1129,3325.7401729966514,0.08580989676041295
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__010__cx1380_cy708__s3256.9814__ed0.1292.jpg,10,1380,708,1248,576,1513,841,3256.981374142284,0.12922748309006765
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__011__cx804_cy900__s3232.7722__ed0.1806.jpg,11,804,900,672,768,937,1033,3232.7722203846206,0.180562477750089
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__012__cx996_cy612__s3186.4582__ed0.2103.jpg,12,996,612,864,480,1129,745,3186.4582452201867,0.21029547881808472
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__013__cx996_cy132__s3111.4077__ed0.1434.jpg,13,996,132,864,0,1129,265,3111.40766779962,0.14341046635813456
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__014__cx132_cy900__s3098.7048__ed0.1060.jpg,14,132,900,0,768,265,1033,3098.7048250894295,0.10598789604841581
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__015__cx132_cy516__s3035.1181__ed0.1023.jpg,15,132,516,0,384,265,649,3035.118068288022,0.10229975080099679
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__016__cx1092_cy996__s2772.9210__ed0.0913.jpg,16,1092,996,960,864,1225,1129,2772.920954686997,0.0913065147739409
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__017__cx1380_cy132__s2665.0131__ed0.1090.jpg,17,1380,132,1248,0,1513,265,2665.0130529932794,0.10899252402990388
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__018__cx1188_cy612__s2395.7539__ed0.1367.jpg,18,1188,612,1056,480,1321,745,2395.7538549224846,0.13673193307226772
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__019__cx132_cy324__s2327.0324__ed0.0739.jpg,19,132,324,0,192,265,457,2327.0324284021044,0.07393378426486294
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__020__cx804_cy132__s2306.4058__ed0.1681.jpg,20,804,132,672,0,937,265,2306.4057655869983,0.1680882876468494
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__021__cx516_cy708__s2087.1358__ed0.1468.jpg,21,516,708,384,576,649,841,2087.135802244069,0.14678533285866857
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__022__cx1188_cy132__s1965.0416__ed0.0774.jpg,22,1188,132,1056,0,1321,265,1965.0416334990296,0.07743681025275899
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__023__cx1188_cy324__s1889.4341__ed0.0870.jpg,23,1188,324,1056,192,1321,457,1889.4341151372646,0.08703453186187256
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__024__cx1284_cy996__s1881.5777__ed0.0489.jpg,24,1284,996,1152,864,1417,1129,1881.5776848020614,0.04894268422926308
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__025__cx612_cy132__s1838.3528__ed0.1280.jpg,25,612,132,480,0,745,265,1838.3527558788192,0.1279743681025276
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__026__cx324_cy228__s1741.8743__ed0.0734.jpg,26,324,228,192,96,457,361,1741.8742687486229,0.07340690637237451
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__027__cx804_cy516__s1323.8309__ed0.1411.jpg,27,804,516,672,384,937,649,1323.830899646331,0.1411178355286579
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__028__cx708_cy324__s1022.8693__ed0.1418.jpg,28,708,324,576,192,841,457,1022.8692591820145,0.14181559273762906
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__029__cx996_cy324__s895.6970__ed0.0868.jpg,29,996,324,864,192,1129,457,895.6969889157335,0.08676397294410822
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__030__cx132_cy132__s848.4801__ed0.0452.jpg,30,132,132,0,0,265,265,848.4800504068844,0.045169099323602704
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__031__cx324_cy420__s798.3356__ed0.0359.jpg,31,324,420,192,288,457,553,798.335595645709,0.035898896404414384
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__032__cx612_cy516__s695.4153__ed0.0808.jpg,32,612,516,480,384,745,649,695.4153234756668,0.0807689569241723
data/raw/3c91a171-0714-43ce-8109-4cebbad8acb7.JPG,data/interim/roi_dump/patches/3c91a171-0714-43ce-8109-4cebbad8acb7__033__cx516_cy324__s647.5995__ed0.0630.jpg,33,516,324,384,192,649,457,647.5994830959826,0.06304022783908865
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__000__cx227_cy1472__s4333.3487__ed0.3115.jpg,0,227,1472,95,1340,360,1605,4333.348707597004,0.3114560341758633
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__001__cx131_cy1280__s3918.9241__ed0.3235.jpg,1,131,1280,-1,1148,264,1413,3918.924058212666,0.32351726593093627
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__002__cx131_cy1089__s3784.2973__ed0.3264.jpg,2,131,1089,-1,957,264,1222,3784.2973092816537,0.32636525453898185
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__003__cx323_cy1280__s3465.2018__ed0.3237.jpg,3,323,1280,191,1148,456,1413,3465.2018379538786,0.32370238519045924
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__004__cx131_cy897__s3333.6521__ed0.3303.jpg,4,131,897,-1,765,264,1030,3333.6520949363476,0.3303239587041652
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__005__cx418_cy993__s3320.4005__ed0.3226.jpg,5,418,993,286,861,551,1126,3320.400499817333,0.3225916696333215
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__006__cx131_cy2238__s3201.0760__ed0.2258.jpg,6,131,2238,-1,2106,264,2371,3201.075981829199,0.2258312566749733
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__007__cx418_cy1472__s3198.8451__ed0.2192.jpg,7,418,1472,286,1340,551,1605,3198.845102677471,0.21922392310430758
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__008__cx323_cy1663__s2754.8842__ed0.2061.jpg,8,323,1663,191,1531,456,1796,2754.884240002837,0.20609469562121752
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__009__cx131_cy2429__s2654.5952__ed0.1949.jpg,9,131,2429,-1,2297,264,2562,2654.5951524706325,0.1949305802776789
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__010__cx323_cy801__s2536.4993__ed0.3438.jpg,10,323,801,191,669,456,934,2536.4992533770856,0.34375222499110003
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__011__cx1950_cy1663__s2479.5415__ed0.1757.jpg,11,1950,1663,1818,1531,2083,1796,2479.5415211216314,0.17569241723033108
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__012__cx514_cy1184__s2453.3450__ed0.2392.jpg,12,514,1184,382,1052,647,1317,2453.3449576210696,0.2391740833036668
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__013__cx1855_cy1472__s2437.9343__ed0.2024.jpg,13,1855,1472,1723,1340,1988,1605,2437.9342994157923,0.2024065503737985
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__014__cx1663_cy2142__s2434.1524__ed0.1268.jpg,14,1663,2142,1531,2010,1796,2275,2434.152449031826,0.12679245283018867
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__015__cx2142_cy1855__s2304.0250__ed0.1786.jpg,15,2142,1855,2010,1723,2275,1988,2304.0249959152425,0.178625845496618
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__016__cx514_cy801__s2244.5222__ed0.3368.jpg,16,514,801,382,669,647,934,2244.5222247957718,0.3368031327874689
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__017__cx131_cy706__s2225.3902__ed0.3508.jpg,17,131,706,-1,574,264,839,2225.3901924061356,0.3508437166251335
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__018__cx131_cy2046__s2208.2726__ed0.1664.jpg,18,131,2046,-1,1914,264,2179,2208.272614792688,0.16636525453898185
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__019__cx610_cy993__s2179.5299__ed0.2252.jpg,19,610,993,478,861,743,1126,2179.529901164118,0.22523317906728374
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__020__cx2238_cy2046__s2073.2417__ed0.1758.jpg,20,2238,2046,2106,1914,2371,2179,2073.2416649492225,0.17577785688857245
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__021__cx2334_cy2238__s1984.2432__ed0.1746.jpg,21,2334,2238,2202,2106,2467,2371,1984.2432212635176,0.174624421502314
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__022__cx323_cy610__s1881.3665__ed0.3476.jpg,22,323,610,191,478,456,743,1881.3665347838541,0.34755428978284086
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__023__cx131_cy514__s1879.5610__ed0.3439.jpg,23,131,514,-1,382,264,647,1879.5610448051011,0.34386614453542186
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__024__cx2429_cy2429__s1876.0126__ed0.1635.jpg,24,2429,2429,2297,2297,2562,2562,1876.012636078638,0.1634887860448558
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__025__cx323_cy1855__s1811.2472__ed0.1519.jpg,25,323,1855,191,1723,456,1988,1811.2472161487676,0.15188323246707014
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__026__cx3100_cy2717__s1806.8247__ed0.1006.jpg,26,3100,2717,2968,2585,3233,2850,1806.8246714551933,0.100562477750089
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__027__cx1280_cy2812__s1754.3231__ed0.1563.jpg,27,1280,2812,1148,2680,1413,2945,1754.323074238142,0.15634033463866145
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__028__cx131_cy2621__s1751.0148__ed0.1488.jpg,28,131,2621,-1,2489,264,2754,1751.0148089837749,0.14880740477038093
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__029__cx706_cy801__s1744.2565__ed0.2397.jpg,29,706,801,574,669,839,934,1744.2565063954098,0.23965824136703454
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__030__cx227_cy323__s1690.1477__ed0.2391.jpg,30,227,323,95,191,360,456,1690.147654698696,0.23910288358846565
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__031__cx1567_cy2812__s1689.4198__ed0.1614.jpg,31,1567,2812,1435,2680,1700,2945,1689.4198483029613,0.16143823424706302
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__032__cx706_cy2334__s1648.9619__ed0.3325.jpg,32,706,2334,574,2202,839,2467,1648.9618979099905,0.3324884300462798
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__033__cx1089_cy2812__s1580.3751__ed0.1649.jpg,33,1089,2812,957,2680,1222,2945,1580.3750765866134,0.16488430046279814
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__034__cx2142_cy1663__s1520.9264__ed0.1068.jpg,34,2142,1663,2010,1531,2275,1796,1520.9263775895815,0.10681381274474902
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__035__cx1280_cy418__s1506.7432__ed0.1640.jpg,35,1280,418,1148,286,1413,551,1506.7431584186852,0.1639871840512638
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__036__cx993_cy227__s1484.8012__ed0.1459.jpg,36,993,227,861,95,1126,360,1484.8012397596613,0.14591669633321466
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__037__cx131_cy1663__s1478.3992__ed0.1100.jpg,37,131,1663,-1,1531,264,1796,1478.399185849703,0.1099750800996796
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__038__cx2046_cy2812__s1468.8603__ed0.1314.jpg,38,2046,2812,1914,2680,2179,2945,1468.8603072420228,0.13139195443218227
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__039__cx2908_cy2812__s1464.2118__ed0.0927.jpg,39,2908,2812,2776,2680,3041,2945,1464.21182508755,0.09271626913492347
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__040__cx514_cy610__s1463.6118__ed0.3172.jpg,40,514,610,382,478,647,743,1463.6117555897217,0.31722321110715557
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__041__cx706_cy2142__s1462.0023__ed0.2437.jpg,41,706,2142,574,2010,839,2275,1462.0023451733869,0.24365966536133857
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__042__cx801_cy227__s1442.4180__ed0.1585.jpg,42,801,227,669,95,934,360,1442.4180411197012,0.15846208615165538
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__043__cx897_cy2142__s1439.2251__ed0.2283.jpg,43,897,2142,765,2010,1030,2275,1439.2250742021715,0.2282805268778925
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__044__cx418_cy323__s1436.4102__ed0.2094.jpg,44,418,323,286,191,551,456,1436.4102333470946,0.20938412246351015
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__045__cx514_cy2429__s1394.0225__ed0.2510.jpg,45,514,2429,382,2297,647,2562,1394.0225010190625,0.2509647561409754
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__046__cx2238_cy418__s1385.7206__ed0.1480.jpg,46,2238,418,2106,286,2371,551,1385.7205659755273,0.14803844784620862
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__047__cx131_cy131__s1372.2065__ed0.1525.jpg,47,131,131,-1,-1,264,264,1372.2065256112255,0.15246707013171948
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__048__cx706_cy2812__s1359.4641__ed0.1383.jpg,48,706,2812,574,2680,839,2945,1359.4640829990385,0.13828408686365254
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__049__cx1855_cy2812__s1344.8650__ed0.1119.jpg,49,1855,2812,1723,2680,1988,2945,1344.8650384231005,0.11188323246707013
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__050__cx610_cy227__s1331.8145__ed0.1595.jpg,50,610,227,478,95,743,360,1331.8145482030232,0.15945888216447135
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__051__cx993_cy418__s1314.3642__ed0.1449.jpg,51,993,418,861,286,1126,551,1314.3642172624823,0.14489142043431827
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__052__cx897_cy2429__s1305.7177__ed0.2628.jpg,52,897,2429,765,2297,1030,2562,1305.7177478180965,0.26279814880740476
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__053__cx897_cy2812__s1293.7299__ed0.1336.jpg,53,897,2812,765,2680,1030,2945,1293.7298785486491,0.13358490566037737
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__054__cx1184_cy227__s1279.1265__ed0.1201.jpg,54,1184,227,1052,95,1317,360,1279.1264984909212,0.1200996796012816
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__055__cx706_cy2525__s1278.2846__ed0.2294.jpg,55,706,2525,574,2393,839,2658,1278.2845528288744,0.22944820220719117
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__056__cx2525_cy2621__s1267.3125__ed0.1095.jpg,56,2525,2621,2393,2489,2658,2754,1267.3125380759593,0.10947668209327163
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__057__cx1950_cy1855__s1252.4742__ed0.1232.jpg,57,1950,1855,1818,1723,2083,1988,1252.4741661234293,0.12321822712709149
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__058__cx1472_cy418__s1234.9170__ed0.1356.jpg,58,1472,418,1340,286,1605,551,1234.917012449354,0.1356069775720897
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__059__cx323_cy2525__s1204.7287__ed0.1328.jpg,59,323,2525,191,2393,456,2658,1204.728665712988,0.1328301886792453
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__060__cx1663_cy323__s1198.0686__ed0.1222.jpg,60,1663,323,1531,191,1796,456,1198.06859601615,0.12215023139907441
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__061__cx2429_cy418__s1170.7176__ed0.1203.jpg,61,2429,418,2297,286,2562,551,1170.7175519189332,0.12027055891776432
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__062__cx2046_cy514__s1167.2501__ed0.1216.jpg,62,2046,514,1914,382,2179,647,1167.2500946344808,0.12160911356354574
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__063__cx3483_cy131__s1163.4806__ed0.1778.jpg,63,3483,131,3351,-1,3616,264,1163.48056328448,0.1778426486294055
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__064__cx1376_cy227__s1141.1426__ed0.1077.jpg,64,1376,227,1244,95,1509,360,1141.1425523257349,0.10765396938412246
