source_image,patch_file,idx,cx,cy,score,win,patch_x0,patch_y0,patch_x1,patch_y1
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__113__cx2684_cy1837__s0.4057__win28.jpg,113,2684,1837,0.4057391371468267,28,2552,1705,2817,1970
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__114__cx2059_cy507__s0.4057__win28.jpg,114,2059,507,0.4056580885859468,28,1927,375,2192,640
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__115__cx1111_cy2603__s0.4057__win28.jpg,115,1111,2603,0.40565393323606713,28,979,2471,1244,2736
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__116__cx2482_cy708__s0.4056__win28.jpg,116,2482,708,0.40563783419209737,28,2350,576,2615,841
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__117__cx1515_cy2341__s0.4056__win28.jpg,117,1515,2341,0.4055936460245759,28,1383,2209,1648,2474
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__118__cx1172_cy2946__s0.4053__win28.jpg,118,1172,2946,0.40531134721288753,28,1040,2814,1305,3079
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__119__cx2442_cy1696__s0.4051__win28.jpg,119,2442,1696,0.40507579016998746,28,2310,1564,2575,1829
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__120__cx2381_cy507__s0.4049__win28.jpg,120,2381,507,0.4049207511072451,28,2249,375,2514,640
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__121__cx2079_cy728__s0.4048__win28.jpg,121,2079,728,0.4047791857637852,28,1947,596,2212,861
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__122__cx1575_cy2039__s0.4045__win28.jpg,122,1575,2039,0.4044996391910158,28,1443,1907,1708,2172
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__123__cx2422_cy386__s0.4044__win28.jpg,123,2422,386,0.40439534706145036,28,2290,254,2555,519
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__124__cx2926_cy260__s0.4043__win28.jpg,124,2926,260,0.4042998044223747,28,2794,128,3059,393
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__125__cx3147_cy708__s0.4040__win28.jpg,125,3147,708,0.4040149859888838,28,3015,576,3280,841
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__126__cx2442_cy466__s0.4033__win28.jpg,126,2442,466,0.40329719671205855,28,2310,334,2575,599
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__127__cx1978_cy1131__s0.4029__win28.jpg,127,1978,1131,0.4028851222146714,28,1846,999,2111,1264
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__128__cx1978_cy890__s0.4024__win28.jpg,128,1978,890,0.4024037297635329,28,1846,758,2111,1023
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__129__cx1857_cy1313__s0.4022__win28.jpg,129,1857,1313,0.4021959633190681,28,1725,1181,1990,1446
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__130__cx2502_cy627__s0.4014__win28.jpg,130,2502,627,0.4014059892014175,28,2370,495,2635,760
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__131__cx3248_cy224__s0.4010__win28.jpg,131,3248,224,0.4010490683966656,28,3116,92,3381,357
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__132__cx1817_cy527__s0.4010__win28.jpg,132,1817,527,0.4010218110129976,28,1685,395,1950,660
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__133__cx1857_cy1252__s0.4006__win28.jpg,133,1857,1252,0.4005879842153183,28,1725,1120,1990,1385
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__134__cx2543_cy204__s0.3998__win28.jpg,134,2543,204,0.39984538290142496,28,2411,72,2676,337
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__135__cx1877_cy1595__s0.3997__win28.jpg,135,1877,1595,0.3996706648905206,28,1745,1463,2010,1728
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__136__cx2442_cy406__s0.3994__win28.jpg,136,2442,406,0.3994359439804009,28,2310,274,2575,539
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__137__cx2341_cy527__s0.3991__win28.jpg,137,2341,527,0.3991071565145269,28,2209,395,2474,660
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__138__cx58_cy98__s0.3989__win28.jpg,138,58,98,0.39894476855997124,28,-74,-34,191,231
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__139__cx2845_cy98__s0.3989__win28.jpg,139,2845,98,0.398936585123541,28,2713,-34,2978,231
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__140__cx1293_cy2926__s0.3986__win28.jpg,140,1293,2926,0.3985535488684558,28,1161,2794,1426,3059
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__141__cx1414_cy2160__s0.3983__win28.jpg,141,1414,2160,0.39826439416023224,28,1282,2028,1547,2293
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__142__cx1071_cy2603__s0.3982__win28.jpg,142,1071,2603,0.3981584936056948,28,939,2471,1204,2736
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__143__cx2563_cy668__s0.3981__win28.jpg,143,2563,668,0.39814627158395266,28,2431,536,2696,801
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__144__cx1797_cy2442__s0.3980__win28.jpg,144,1797,2442,0.39797745471560403,28,1665,2310,1930,2575
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__145__cx2139_cy708__s0.3976__win28.jpg,145,2139,708,0.39759503090608406,28,2007,576,2272,841
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__146__cx1716_cy2402__s0.3972__win28.jpg,146,1716,2402,0.3972187418466575,28,1584,2270,1849,2535
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__147__cx1676_cy2180__s0.3967__win28.jpg,147,1676,2180,0.39667996590934956,28,1544,2048,1809,2313
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__148__cx2885_cy164__s0.3965__win28.jpg,148,2885,164,0.3965340078475446,28,2753,32,3018,297
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__149__cx2160_cy728__s0.3965__win28.jpg,149,2160,728,0.3964933927298921,28,2028,596,2293,861
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__150__cx1797_cy1394__s0.3964__win28.jpg,150,1797,1394,0.39644208466773656,28,1665,1262,1930,1527
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__151__cx2260_cy587__s0.3963__win28.jpg,151,2260,587,0.39631059450255907,28,2128,455,2393,720
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__152__cx2643_cy1817__s0.3959__win28.jpg,152,2643,1817,0.39585927345416366,28,2511,1685,2776,1950
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__153__cx2946_cy300__s0.3952__win28.jpg,153,2946,300,0.3952341023281079,28,2814,168,3079,433
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__154__cx1998_cy1293__s0.3950__win28.jpg,154,1998,1293,0.3949762805388498,28,1866,1161,2131,1426
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__155__cx58_cy2926__s0.3946__win28.jpg,155,58,2926,0.39457948709911306,28,-74,2794,191,3059
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__156__cx2200_cy1152__s0.3945__win28.jpg,156,2200,1152,0.3944761117283279,28,2068,1020,2333,1285
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__157__cx2281_cy567__s0.3945__win28.jpg,157,2281,567,0.3944631947641342,28,2149,435,2414,700
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__158__cx3127_cy159__s0.3941__win28.jpg,158,3127,159,0.3940972021677285,28,2995,27,3260,292
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__159__cx2281_cy244__s0.3940__win28.jpg,159,2281,244,0.3940076437887785,28,2149,112,2414,377
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__160__cx2462_cy1756__s0.3935__win28.jpg,160,2462,1756,0.3934734169464785,28,2330,1624,2595,1889
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__161__cx3127_cy18__s0.3932__win28.jpg,161,3127,18,0.3931921373582087,28,2995,-114,3260,151
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__162__cx78_cy83__s0.3928__win28.jpg,162,78,83,0.39278293545402815,28,-54,-49,211,216
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__163__cx3208_cy78__s0.3919__win28.jpg,163,3208,78,0.39186151294707594,28,3076,-54,3341,211
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__164__cx1756_cy486__s0.3915__win28.jpg,164,1756,486,0.39151645307996913,28,1624,354,1889,619
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__165__cx1958_cy1031__s0.3914__win28.jpg,165,1958,1031,0.3913964842030139,28,1826,899,2091,1164
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__166__cx38_cy118__s0.3908__win28.jpg,166,38,118,0.39080418140710643,28,-94,-14,171,251
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__167__cx1353_cy2422__s0.3906__win28.jpg,167,1353,2422,0.39059475202975885,28,1221,2290,1486,2555
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__168__cx1434_cy2381__s0.3906__win28.jpg,168,1434,2381,0.3905510061904938,28,1302,2249,1567,2514
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__169__cx2422_cy265__s0.3900__win28.jpg,169,2422,265,0.3900012284891258,28,2290,133,2555,398
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__170__cx2583_cy1172__s0.3900__win28.jpg,170,2583,1172,0.38999731407203975,28,2451,1040,2716,1305
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__171__cx3914_cy1172__s0.3899__win28.jpg,171,3914,1172,0.38993117412768596,28,3782,1040,4047,1305
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__172__cx2099_cy910__s0.3897__win28.jpg,172,2099,910,0.38968567221556333,28,1967,778,2232,1043
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__173__cx3147_cy78__s0.3896__win28.jpg,173,3147,78,0.38964356300941555,28,3015,-54,3280,211
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__174__cx1998_cy930__s0.3894__win28.jpg,174,1998,930,0.3893655044739205,28,1866,798,2131,1063
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__175__cx1635_cy2059__s0.3893__win28.jpg,175,1635,2059,0.38927243333925465,28,1503,1927,1768,2192
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__176__cx2966_cy118__s0.3888__win28.jpg,176,2966,118,0.38882012683040834,28,2834,-14,3099,251
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__177__cx406_cy2825__s0.3883__win28.jpg,177,406,2825,0.38827114771735954,28,274,2693,539,2958
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__178__cx1555_cy2341__s0.3880__win28.jpg,178,1555,2341,0.38796899993664385,28,1423,2209,1688,2474
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__179__cx1777_cy2099__s0.3874__win28.jpg,179,1777,2099,0.3874120881148823,28,1645,1967,1910,2232
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__180__cx1958_cy1394__s0.3874__win28.jpg,180,1958,1394,0.38737461161845355,28,1826,1262,2091,1527
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__181__cx2865_cy890__s0.3872__win28.jpg,181,2865,890,0.38718872812375155,28,2733,758,2998,1023
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__182__cx1898_cy648__s0.3869__win28.jpg,182,1898,648,0.38686583505903577,28,1766,516,2031,781
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__183__cx1877_cy849__s0.3867__win28.jpg,183,1877,849,0.3867126415212629,28,1745,717,2010,982
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__184__cx2502_cy668__s0.3864__win28.jpg,184,2502,668,0.3863867940708856,28,2370,536,2635,801
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__185__cx1595_cy2019__s0.3861__win28.jpg,185,1595,2019,0.38609070939019646,28,1463,1887,1728,2152
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__186__cx2583_cy224__s0.3860__win28.jpg,186,2583,224,0.38602829246960607,28,2451,92,2716,357
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__187__cx587_cy2684__s0.3858__win28.jpg,187,587,2684,0.3857750597937168,28,455,2552,720,2817
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__188__cx2462_cy869__s0.3856__win28.jpg,188,2462,869,0.38557242292491006,28,2330,737,2595,1002
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__189__cx1777_cy2260__s0.3850__win28.jpg,189,1777,2260,0.384991324425431,28,1645,2128,1910,2393
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__190__cx2724_cy587__s0.3847__win28.jpg,190,2724,587,0.38474407352039897,28,2592,455,2857,720
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__191__cx2724_cy1817__s0.3847__win28.jpg,191,2724,1817,0.38468605293178026,28,2592,1685,2857,1950
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__192__cx2603_cy325__s0.3844__win28.jpg,192,2603,325,0.38443118338281557,28,2471,193,2736,458
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__193__cx2260_cy224__s0.3844__win28.jpg,193,2260,224,0.384430543440664,28,2128,92,2393,357
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__194__cx2946_cy244__s0.3839__win28.jpg,194,2946,244,0.38391378193293973,28,2814,112,3079,377
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__195__cx1676_cy2321__s0.3839__win28.jpg,195,1676,2321,0.3838899106005708,28,1544,2189,1809,2454
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__196__cx23_cy139__s0.3839__win28.jpg,196,23,139,0.38386590974546514,28,-109,7,156,272
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__197__cx1394_cy1333__s0.3837__win28.jpg,197,1394,1333,0.3836931706548583,28,1262,1201,1527,1466
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__198__cx2099_cy708__s0.3834__win28.jpg,198,2099,708,0.3834262094461477,28,1967,576,2232,841
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__199__cx2422_cy789__s0.3834__win28.jpg,199,2422,789,0.3834260738490258,28,2290,657,2555,922
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__200__cx38_cy83__s0.3832__win28.jpg,200,38,83,0.3832108443407966,28,-94,-49,171,216
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__201__cx164_cy18__s0.3826__win28.jpg,201,164,18,0.38263470603446426,28,32,-114,297,151
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__202__cx1232_cy2039__s0.3824__win28.jpg,202,1232,2039,0.38244179584160704,28,1100,1907,1365,2172
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__203__cx2079_cy18__s0.3823__win28.jpg,203,2079,18,0.38231843942905747,28,1947,-114,2212,151
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__204__cx1474_cy2341__s0.3821__win28.jpg,204,1474,2341,0.38213379922437823,28,1342,2209,1607,2474
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__205__cx1494_cy2321__s0.3820__win28.jpg,205,1494,2321,0.3820071657069325,28,1362,2189,1627,2454
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__206__cx1555_cy2402__s0.3806__win28.jpg,206,1555,2402,0.38062925542637205,28,1423,2270,1688,2535
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__207__cx2361_cy63__s0.3806__win28.jpg,207,2361,63,0.38062419041191925,28,2229,-69,2494,196
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__208__cx58_cy1978__s0.3805__win28.jpg,208,58,1978,0.38054981018006917,28,-74,1846,191,2111
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__209__cx23_cy98__s0.3804__win28.jpg,209,23,98,0.3803513740963792,28,-109,-34,156,231
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__210__cx1434_cy2563__s0.3803__win28.jpg,210,1434,2563,0.38028057881853294,28,1302,2431,1567,2696
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__211__cx1958_cy748__s0.3797__win28.jpg,211,1958,748,0.3796815622583587,28,1826,616,2091,881
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__212__cx1696_cy2139__s0.3796__win28.jpg,212,1696,2139,0.37962264745276736,28,1564,2007,1829,2272
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__213__cx2563_cy1535__s0.3795__win28.jpg,213,2563,1535,0.37948907162869716,28,2431,1403,2696,1668
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__214__cx1192_cy2039__s0.3793__win28.jpg,214,1192,2039,0.3792789488175456,28,1060,1907,1325,2172
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__215__cx3954_cy1192__s0.3787__win28.jpg,215,3954,1192,0.37870470502802656,28,3822,1060,4087,1325
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__216__cx1595_cy2341__s0.3783__win28.jpg,216,1595,2341,0.3783438825281263,28,1463,2209,1728,2474
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__217__cx2059_cy587__s0.3779__win28.jpg,217,2059,587,0.37793564115963874,28,1927,455,2192,720
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__218__cx2744_cy668__s0.3778__win28.jpg,218,2744,668,0.37778158724136285,28,2612,536,2877,801
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__219__cx1091_cy2119__s0.3766__win28.jpg,219,1091,2119,0.3765639428339125,28,959,1987,1224,2252
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__220__cx1857_cy789__s0.3760__win28.jpg,220,1857,789,0.37599027719139155,28,1725,657,1990,922
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__221__cx1736_cy2139__s0.3755__win28.jpg,221,1736,2139,0.3755246604531395,28,1604,2007,1869,2272
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__222__cx2442_cy769__s0.3755__win28.jpg,222,2442,769,0.3754858043591207,28,2310,637,2575,902
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__223__cx2442_cy1736__s0.3754__win28.jpg,223,2442,1736,0.3754268140783877,28,2310,1604,2575,1869
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__224__cx3127_cy98__s0.3752__win28.jpg,224,3127,98,0.3752015886267575,28,2995,-34,3260,231
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__225__cx179_cy38__s0.3749__win28.jpg,225,179,38,0.3749170823740191,28,47,-94,312,171
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__226__cx2805_cy728__s0.3747__win28.jpg,226,2805,728,0.37471844263716647,28,2673,596,2938,861
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__227__cx1434_cy1898__s0.3745__win28.jpg,227,1434,1898,0.37449261567232006,28,1302,1766,1567,2031
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__228__cx446_cy2885__s0.3741__win28.jpg,228,446,2885,0.374086682890939,28,314,2753,579,3018
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__229__cx1051_cy2139__s0.3739__win28.jpg,229,1051,2139,0.37394043527571874,28,919,2007,1184,2272
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__230__cx1978_cy547__s0.3737__win28.jpg,230,1978,547,0.3737057987928414,28,1846,415,2111,680
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__231__cx2805_cy1656__s0.3733__win28.jpg,231,2805,1656,0.3733123954385509,28,2673,1524,2938,1789
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__232__cx1756_cy2361__s0.3731__win28.jpg,232,1756,2361,0.3731455880388306,28,1624,2229,1889,2494
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__233__cx386_cy2906__s0.3731__win28.jpg,233,386,2906,0.37305365261165546,28,254,2774,519,3039
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__234__cx2240_cy607__s0.3729__win28.jpg,234,2240,607,0.37286527181348283,28,2108,475,2373,740
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__235__cx1716_cy829__s0.3727__win28.jpg,235,1716,829,0.3727249946210018,28,1584,697,1849,962
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__236__cx2462_cy1716__s0.3725__win28.jpg,236,2462,1716,0.37247751963191805,28,2330,1584,2595,1849
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__237__cx2643_cy1777__s0.3720__win28.jpg,237,2643,1777,0.3720166054169407,28,2511,1645,2776,1910
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__238__cx2482_cy1736__s0.3719__win28.jpg,238,2482,1736,0.3718916092690431,28,2350,1604,2615,1869
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__239__cx2059_cy466__s0.3718__win28.jpg,239,2059,466,0.3717958802324064,28,1927,334,2192,599
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__240__cx1918_cy910__s0.3714__win28.jpg,240,1918,910,0.37144867740571635,28,1786,778,2051,1043
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__241__cx2764_cy1756__s0.3713__win28.jpg,241,2764,1756,0.37131818834340774,28,2632,1624,2897,1889
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__242__cx63_cy58__s0.3712__win28.jpg,242,63,58,0.37115179462196973,28,-69,-74,196,191
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__243__cx1918_cy627__s0.3708__win28.jpg,243,1918,627,0.37082191488042937,28,1786,495,2051,760
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__244__cx2664_cy1857__s0.3708__win28.jpg,244,2664,1857,0.37082087763594873,28,2532,1725,2797,1990
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__245__cx2885_cy728__s0.3699__win28.jpg,245,2885,728,0.36993645323507285,28,2753,596,3018,861
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__246__cx1918_cy587__s0.3698__win28.jpg,246,1918,587,0.36976325886671274,28,1786,455,2051,720
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__247__cx1273_cy2442__s0.3697__win28.jpg,247,1273,2442,0.3697309360468834,28,1141,2310,1406,2575
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__248__cx2620_cy215__s0.3696__win151.jpg,248,2620,215,0.3696022475220285,151,2488,83,2753,348
data/raw/IMG_8641.jpeg,data/interim/roi_dump_c2f/patches/IMG_8641__249__cx3410_cy365__s0.3692__win28.jpg,249,3410,365,0.3692154066741737,28,3278,233,3543,498
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__000__cx2079_cy2160__s0.6005__win28.jpg,0,2079,2160,0.6005102064243784,28,1947,2028,2212,2293
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__001__cx3994_cy1434__s0.5904__win28.jpg,1,3994,1434,0.5904325455304115,28,3862,1302,4127,1567
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__002__cx3853_cy1414__s0.5872__win28.jpg,2,3853,1414,0.5871703586182005,28,3721,1282,3986,1547
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__003__cx3712_cy1333__s0.5849__win28.jpg,3,3712,1333,0.584850454036997,28,3580,1201,3845,1466
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__004__cx2099_cy2059__s0.5839__win28.jpg,4,2099,2059,0.5839283878323112,28,1967,1927,2232,2192
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__005__cx1212_cy2200__s0.5833__win28.jpg,5,1212,2200,0.5833302963261028,28,1080,2068,1345,2333
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__006__cx3793_cy1353__s0.5805__win28.jpg,6,3793,1353,0.5804632942717037,28,3661,1221,3926,1486
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__007__cx3954_cy1474__s0.5788__win28.jpg,7,3954,1474,0.5787690221490939,28,3822,1342,4087,1607
